Date,Tube.ID,Tank.ID,Treatment,Number.animals,Purpose,Location,Notes
20190811,1187,40,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1188,40,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1189,5,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1190,5,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1191,5,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1192,5,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1193,42,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1194,42,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1195,42,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1196,42,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1197,22,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1198,22,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1199,22,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1200,22,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1201,28,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1202,28,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1203,28,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1204,28,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1205,34,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1206,34,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1207,34,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1208,34,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1209,57,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1210,57,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1211,57,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1212,57,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1213,62,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1214,62,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1215,62,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1216,62,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1217,68,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1218,68,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1219,68,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1220,68,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1221,43,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1222,43,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1223,43,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1224,43,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1225,8,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1226,8,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1227,8,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1228,8,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1229,45,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1230,45,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1231,45,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1232,45,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1233,10,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1234,10,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1235,10,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1236,10,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1237,47,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1238,47,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1239,47,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1240,47,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1241,12,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1242,12,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1243,12,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1244,12,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1245,59,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1246,59,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1247,59,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1248,59,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1249,60,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1250,60,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1251,60,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1252,60,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1253,35,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1254,35,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1255,35,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1256,35,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1257,30,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1258,30,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1259,30,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1260,30,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1261,65,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1262,65,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1263,65,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1264,65,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1265,72,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1266,72,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1267,72,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1268,72,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1269,49,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1270,49,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1271,49,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1272,49,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1273,14,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1274,14,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1275,14,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1276,14,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1277,51,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1278,51,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1279,51,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1280,51,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1281,16,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1282,16,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1283,16,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1284,16,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1285,17,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1286,17,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1287,17,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1288,17,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1289,54,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1290,54,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1291,54,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1292,54,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1293,46,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1294,46,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1295,46,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1296,46,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1297,4,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1298,4,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1299,4,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1300,4,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1301,13,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1302,13,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1303,13,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1304,13,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1305,37,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1306,37,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1307,37,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1308,37,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1309,7,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1310,7,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1311,7,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1312,7,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1313,50,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1314,50,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1315,50,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1316,50,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1317,55,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1318,55,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1319,55,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1320,55,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1321,56,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1322,56,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1323,56,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1324,56,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1325,21,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1326,21,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1327,21,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1328,21,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1329,58,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1330,58,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1331,58,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1332,58,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1333,23,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1334,23,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1335,23,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1336,23,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1337,24,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1338,24,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1339,24,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1340,24,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1341,2,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1342,2,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1343,2,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1344,2,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1345,44,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1346,44,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1347,44,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1348,44,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1349,15,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1350,15,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1351,15,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1352,15,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1353,11,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1354,11,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1355,11,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1356,11,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1357,41,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1358,41,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1359,41,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1360,41,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1361,53,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1362,53,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1363,53,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1364,53,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1365,61,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1366,61,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1367,61,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1368,61,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1369,26,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1370,26,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1371,26,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1372,26,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1373,27,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1374,27,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1375,27,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1376,27,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1377,64,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1378,64,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1379,64,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1380,64,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1381,29,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1382,29,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1383,29,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1384,29,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1385,66,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1386,66,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1387,66,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1388,66,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1389,6,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1390,6,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1391,6,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1392,6,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1393,9,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1394,9,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1395,9,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1396,9,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1397,52,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1398,52,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1399,52,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1400,52,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1401,39,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1402,39,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1403,39,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1404,39,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1405,48,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1406,48,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1407,48,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1408,48,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1409,18,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1410,18,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1411,18,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1412,18,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1413,67,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1414,67,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1415,67,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1416,67,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1417,32,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1418,32,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1419,32,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1420,32,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1421,33,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1422,33,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1423,33,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1424,33,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1425,70,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1426,70,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1427,70,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1428,70,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1429,71,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1430,71,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1431,71,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1432,71,,3,cellular,Putnam Lab URI -80C,DAY18
20190811,1433,36,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1434,36,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1435,36,,1,molecular,Putnam Lab URI -80C,DAY18
20190811,1436,36,,3,cellular,Putnam Lab URI -80C,DAY18
20190814,1437,19,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1438,19,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1439,19,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1440,25,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1441,25,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1442,25,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1443,31,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1444,31,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1445,31,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1446,20,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1447,20,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1448,20,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1449,63,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1450,63,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1451,63,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1452,69,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1453,69,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1454,69,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1455,1,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1456,1,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1457,1,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1458,38,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1459,38,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1460,38,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1461,31,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1462,31,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1463,31,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1464,40,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1465,40,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1466,40,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1467,5,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1468,5,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1469,5,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1470,42,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1471,42,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1472,42,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1473,22,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1474,22,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1475,22,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1476,28,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1477,28,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1478,28,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1479,34,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1480,34,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1481,34,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1482,67,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1483,67,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1484,67,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1485,62,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1486,62,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1487,62,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1488,68,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1489,68,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1490,68,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1491,43,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1492,43,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1493,43,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1494,8,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1495,8,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1496,8,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1497,45,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1498,45,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1499,45,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1500,10,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1501,10,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1502,10,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1503,47,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1504,47,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1505,47,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1506,12,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1507,12,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1508,12,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1509,59,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1510,59,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1511,59,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1512,60,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1513,60,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1514,60,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1515,35,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1516,35,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1517,35,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1518,30,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1519,30,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1520,30,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1521,65,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1522,65,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1523,65,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1524,72,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1525,72,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1526,72,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1527,49,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1528,49,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1529,49,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1530,14,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1531,14,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1532,14,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1533,51,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1534,51,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1535,51,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1536,16,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1537,16,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1538,16,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1539,17,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1540,17,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1541,17,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1542,54,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1543,54,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1544,54,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1545,46,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1546,46,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1547,46,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1548,4,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1549,4,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1550,4,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1551,13,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1552,13,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1553,13,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1554,37,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1555,37,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1556,37,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1557,7,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1558,7,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1559,7,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1560,50,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1561,50,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1562,50,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1563,55,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1564,55,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1565,55,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1566,56,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1567,56,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1568,56,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1569,21,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1570,21,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1571,21,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1572,58,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1573,58,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1574,58,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1575,23,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1576,23,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1577,23,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1578,24,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1579,24,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1580,24,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1581,2,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1582,2,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1583,2,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1584,44,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1585,44,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1586,44,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1587,15,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1588,15,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1589,15,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1590,11,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1591,11,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1592,11,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1593,41,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1594,41,,1,molecular,Putnam Lab URI -80C,DAY21
20190814,1595,41,,3,cellular,Putnam Lab URI -80C,DAY21
20190814,1596,53,,1,molecular,Putnam Lab URI -80C,DAY21
