Tube.ID,unknwn,Box.position,Storage.Box.ID
363,,D6,Sam Gurr 2019 Thresholds Geoduck BOX #4
371,,I1,Sam Gurr 2019 Thresholds Geoduck BOX #4
380,,E7,Sam Gurr 2019 Thresholds Geoduck BOX #4
384,,E8,Sam Gurr 2019 Thresholds Geoduck BOX #4
391,,A3,Sam Gurr 2019 Thresholds Geoduck BOX #4
395,,I8,Sam Gurr 2019 Thresholds Geoduck BOX #4
407,,E9,Sam Gurr 2019 Thresholds Geoduck BOX #4
422,,D8,Sam Gurr 2019 Thresholds Geoduck BOX #4
460,,G4,Sam Gurr 2019 Thresholds Geoduck BOX #4
465,,E4,Sam Gurr 2019 Thresholds Geoduck BOX #4
484,,I7,Sam Gurr 2019 Thresholds Geoduck BOX #4
485,,G5,Sam Gurr 2019 Thresholds Geoduck BOX #4
489,,B9,Sam Gurr 2019 Thresholds Geoduck BOX #4
490,,H1,Sam Gurr 2019 Thresholds Geoduck BOX #4
492,,H8,Sam Gurr 2019 Thresholds Geoduck BOX #4
493,,I4,Sam Gurr 2019 Thresholds Geoduck BOX #4
514,,B3,Sam Gurr 2019 Thresholds Geoduck BOX #4
518,,I3,Sam Gurr 2019 Thresholds Geoduck BOX #4
520,,I5,Sam Gurr 2019 Thresholds Geoduck BOX #4
568,,D3,Sam Gurr 2019 Thresholds Geoduck BOX #4
572,,H9,Sam Gurr 2019 Thresholds Geoduck BOX #4
579,,F2,Sam Gurr 2019 Thresholds Geoduck BOX #4
586,,H3,Sam Gurr 2019 Thresholds Geoduck BOX #4
597,,A4,Sam Gurr 2019 Thresholds Geoduck BOX #4
612,,F9,Sam Gurr 2019 Thresholds Geoduck BOX #4
613,,A8,Sam Gurr 2019 Thresholds Geoduck BOX #4
615,,A9,Sam Gurr 2019 Thresholds Geoduck BOX #4
624,,D9,Sam Gurr 2019 Thresholds Geoduck BOX #4
625,,C1,Sam Gurr 2019 Thresholds Geoduck BOX #4
629,,G9,Sam Gurr 2019 Thresholds Geoduck BOX #4
635,,F6,Sam Gurr 2019 Thresholds Geoduck BOX #4
640,,B7,Sam Gurr 2019 Thresholds Geoduck BOX #4
652,,D4,Sam Gurr 2019 Thresholds Geoduck BOX #4
656,,C6,Sam Gurr 2019 Thresholds Geoduck BOX #4
657,,G8,Sam Gurr 2019 Thresholds Geoduck BOX #4
662,,C2,Sam Gurr 2019 Thresholds Geoduck BOX #4
664,,A2,Sam Gurr 2019 Thresholds Geoduck BOX #4
678,,F1,Sam Gurr 2019 Thresholds Geoduck BOX #4
687,,H6,Sam Gurr 2019 Thresholds Geoduck BOX #4
692,,E6,Sam Gurr 2019 Thresholds Geoduck BOX #4
696,,I6,Sam Gurr 2019 Thresholds Geoduck BOX #4
700,,B5,Sam Gurr 2019 Thresholds Geoduck BOX #4
701,,B2,Sam Gurr 2019 Thresholds Geoduck BOX #4
702,,D1,Sam Gurr 2019 Thresholds Geoduck BOX #4
708,,B1,Sam Gurr 2019 Thresholds Geoduck BOX #4
714,,B6,Sam Gurr 2019 Thresholds Geoduck BOX #4
715,,F8,Sam Gurr 2019 Thresholds Geoduck BOX #4
716,,A1,Sam Gurr 2019 Thresholds Geoduck BOX #4
480,,D5,Sam Gurr 2019 Thresholds Geoduck BOX #4
491,,B4,Sam Gurr 2019 Thresholds Geoduck BOX #4
5,,F8,Sam Gurr 2019 Thresholds Geoduck BOX #5
11,,G1,Sam Gurr 2019 Thresholds Geoduck BOX #5
14,,A1,Sam Gurr 2019 Thresholds Geoduck BOX #5
25,,B2,Sam Gurr 2019 Thresholds Geoduck BOX #5
39,,E8,Sam Gurr 2019 Thresholds Geoduck BOX #5
56,,C3,Sam Gurr 2019 Thresholds Geoduck BOX #5
62,,B8,Sam Gurr 2019 Thresholds Geoduck BOX #5
63,,C1,Sam Gurr 2019 Thresholds Geoduck BOX #5
74,,F2,Sam Gurr 2019 Thresholds Geoduck BOX #5
75,,E6,Sam Gurr 2019 Thresholds Geoduck BOX #5
77,,D6,Sam Gurr 2019 Thresholds Geoduck BOX #5
89,,D9,Sam Gurr 2019 Thresholds Geoduck BOX #5
98,,H4,Sam Gurr 2019 Thresholds Geoduck BOX #5
102,,I3,Sam Gurr 2019 Thresholds Geoduck BOX #5
106,,I8,Sam Gurr 2019 Thresholds Geoduck BOX #5
112,,G5,Sam Gurr 2019 Thresholds Geoduck BOX #5
117,,D3,Sam Gurr 2019 Thresholds Geoduck BOX #5
128,,I9,Sam Gurr 2019 Thresholds Geoduck BOX #5
132,,I7,Sam Gurr 2019 Thresholds Geoduck BOX #5
136,,H5,Sam Gurr 2019 Thresholds Geoduck BOX #5
141,,H6,Sam Gurr 2019 Thresholds Geoduck BOX #5
143,,A8,Sam Gurr 2019 Thresholds Geoduck BOX #5
152,,H8,Sam Gurr 2019 Thresholds Geoduck BOX #5
156,,D4,Sam Gurr 2019 Thresholds Geoduck BOX #5
161,,E9,Sam Gurr 2019 Thresholds Geoduck BOX #5
165,,A5,Sam Gurr 2019 Thresholds Geoduck BOX #5
166,,G7,Sam Gurr 2019 Thresholds Geoduck BOX #5
167,,B7,Sam Gurr 2019 Thresholds Geoduck BOX #5
174,,I2,Sam Gurr 2019 Thresholds Geoduck BOX #5
182,,C8,Sam Gurr 2019 Thresholds Geoduck BOX #5
205,,H7,Sam Gurr 2019 Thresholds Geoduck BOX #5
211,,I6,Sam Gurr 2019 Thresholds Geoduck BOX #5
227,,C9,Sam Gurr 2019 Thresholds Geoduck BOX #5
229,,E2,Sam Gurr 2019 Thresholds Geoduck BOX #5
237,,H1,Sam Gurr 2019 Thresholds Geoduck BOX #5
239,,C6,Sam Gurr 2019 Thresholds Geoduck BOX #5
246,,D1,Sam Gurr 2019 Thresholds Geoduck BOX #5
256,,E1,Sam Gurr 2019 Thresholds Geoduck BOX #5
261,,C5,Sam Gurr 2019 Thresholds Geoduck BOX #5
270,,I5,Sam Gurr 2019 Thresholds Geoduck BOX #5
273,,B4,Sam Gurr 2019 Thresholds Geoduck BOX #5
278,,B3,Sam Gurr 2019 Thresholds Geoduck BOX #5
291,,F1,Sam Gurr 2019 Thresholds Geoduck BOX #5
294,,F7,Sam Gurr 2019 Thresholds Geoduck BOX #5
306,,F3,Sam Gurr 2019 Thresholds Geoduck BOX #5
310,,F6,Sam Gurr 2019 Thresholds Geoduck BOX #5
313,,B1,Sam Gurr 2019 Thresholds Geoduck BOX #5
321,,A6,Sam Gurr 2019 Thresholds Geoduck BOX #5
326,,E4,Sam Gurr 2019 Thresholds Geoduck BOX #5
335,,F5,Sam Gurr 2019 Thresholds Geoduck BOX #5
342,,H3,Sam Gurr 2019 Thresholds Geoduck BOX #5
350,,A4,Sam Gurr 2019 Thresholds Geoduck BOX #5
366,,H2,Sam Gurr 2019 Thresholds Geoduck BOX #5
375,,B6,Sam Gurr 2019 Thresholds Geoduck BOX #5
389,,E5,Sam Gurr 2019 Thresholds Geoduck BOX #5
390,,A2,Sam Gurr 2019 Thresholds Geoduck BOX #5
409,,E3,Sam Gurr 2019 Thresholds Geoduck BOX #5
412,,B5,Sam Gurr 2019 Thresholds Geoduck BOX #5
413,,G4,Sam Gurr 2019 Thresholds Geoduck BOX #5
436,,C2,Sam Gurr 2019 Thresholds Geoduck BOX #5
443,,A7,Sam Gurr 2019 Thresholds Geoduck BOX #5
447,,D5,Sam Gurr 2019 Thresholds Geoduck BOX #5
457,,B9,Sam Gurr 2019 Thresholds Geoduck BOX #5
482,,C4,Sam Gurr 2019 Thresholds Geoduck BOX #5
497,,G2,Sam Gurr 2019 Thresholds Geoduck BOX #5
502,,D8,Sam Gurr 2019 Thresholds Geoduck BOX #5
521,,D2,Sam Gurr 2019 Thresholds Geoduck BOX #5
528,,D7,Sam Gurr 2019 Thresholds Geoduck BOX #5
529,,G8,Sam Gurr 2019 Thresholds Geoduck BOX #5
537,,A3,Sam Gurr 2019 Thresholds Geoduck BOX #5
554,,I4,Sam Gurr 2019 Thresholds Geoduck BOX #5
574,,F9,Sam Gurr 2019 Thresholds Geoduck BOX #5
587,,C7,Sam Gurr 2019 Thresholds Geoduck BOX #5
588,,F4,Sam Gurr 2019 Thresholds Geoduck BOX #5
589,,G3,Sam Gurr 2019 Thresholds Geoduck BOX #5
590,,I1,Sam Gurr 2019 Thresholds Geoduck BOX #5
592,,G9,Sam Gurr 2019 Thresholds Geoduck BOX #5
630,,A9,Sam Gurr 2019 Thresholds Geoduck BOX #5
642,,G6,Sam Gurr 2019 Thresholds Geoduck BOX #5
649,,H9,Sam Gurr 2019 Thresholds Geoduck BOX #5
598,,E7,Sam Gurr 2019 Thresholds Geoduck BOX #5
721,,E2,Sam Gurr 2019 Thresholds Geoduck BOX #6
723,,A8,Sam Gurr 2019 Thresholds Geoduck BOX #6
743,,H1,Sam Gurr 2019 Thresholds Geoduck BOX #6
749,,G8,Sam Gurr 2019 Thresholds Geoduck BOX #6
799,,D6,Sam Gurr 2019 Thresholds Geoduck BOX #6
823,,E6,Sam Gurr 2019 Thresholds Geoduck BOX #6
845,,A4,Sam Gurr 2019 Thresholds Geoduck BOX #6
856,,C4,Sam Gurr 2019 Thresholds Geoduck BOX #6
883,,E1,Sam Gurr 2019 Thresholds Geoduck BOX #6
885,,A6,Sam Gurr 2019 Thresholds Geoduck BOX #6
923,,B7,Sam Gurr 2019 Thresholds Geoduck BOX #6
932,,G5,Sam Gurr 2019 Thresholds Geoduck BOX #6
934,,G9,Sam Gurr 2019 Thresholds Geoduck BOX #6
940,,D3,Sam Gurr 2019 Thresholds Geoduck BOX #6
944,,C6,Sam Gurr 2019 Thresholds Geoduck BOX #6
945,,D1,Sam Gurr 2019 Thresholds Geoduck BOX #6
973,,F7,Sam Gurr 2019 Thresholds Geoduck BOX #6
977,,B9,Sam Gurr 2019 Thresholds Geoduck BOX #6
990,,F4,Sam Gurr 2019 Thresholds Geoduck BOX #6
1004,,B2,Sam Gurr 2019 Thresholds Geoduck BOX #6
1005,,A1,Sam Gurr 2019 Thresholds Geoduck BOX #6
1017,,G4,Sam Gurr 2019 Thresholds Geoduck BOX #6
1045,,A2,Sam Gurr 2019 Thresholds Geoduck BOX #6
1046,,C7,Sam Gurr 2019 Thresholds Geoduck BOX #6
1054,,F1,Sam Gurr 2019 Thresholds Geoduck BOX #6
1064,,I1,Sam Gurr 2019 Thresholds Geoduck BOX #6
1112,,F2,Sam Gurr 2019 Thresholds Geoduck BOX #6
1003,,I3,Sam Gurr 2019 Thresholds Geoduck BOX #6
1114,,I9,Sam Gurr 2019 Thresholds Geoduck BOX #6
1118,,A5,Sam Gurr 2019 Thresholds Geoduck BOX #6
1116,,F3,Sam Gurr 2019 Thresholds Geoduck BOX #6
1120,,B6,Sam Gurr 2019 Thresholds Geoduck BOX #6
1129,,E5,Sam Gurr 2019 Thresholds Geoduck BOX #6
1131,,G3,Sam Gurr 2019 Thresholds Geoduck BOX #6
1155,,B8,Sam Gurr 2019 Thresholds Geoduck BOX #6
958,,G1,Sam Gurr 2019 Thresholds Geoduck BOX #6
1162,,H4,Sam Gurr 2019 Thresholds Geoduck BOX #6
1168,,C5,Sam Gurr 2019 Thresholds Geoduck BOX #6
1169,,I4,Sam Gurr 2019 Thresholds Geoduck BOX #6
1177,,D8,Sam Gurr 2019 Thresholds Geoduck BOX #6
1195,,B4,Sam Gurr 2019 Thresholds Geoduck BOX #6
1197,,G6,Sam Gurr 2019 Thresholds Geoduck BOX #6
1203,,H6,Sam Gurr 2019 Thresholds Geoduck BOX #6
1201,,C1,Sam Gurr 2019 Thresholds Geoduck BOX #6
1219,,G7,Sam Gurr 2019 Thresholds Geoduck BOX #6
1230,,E7,Sam Gurr 2019 Thresholds Geoduck BOX #6
1271,,H3,Sam Gurr 2019 Thresholds Geoduck BOX #6
1274,,F8,Sam Gurr 2019 Thresholds Geoduck BOX #6
1292,,E4,Sam Gurr 2019 Thresholds Geoduck BOX #6
1302,,A7,Sam Gurr 2019 Thresholds Geoduck BOX #6
1303,,B5,Sam Gurr 2019 Thresholds Geoduck BOX #6
1308,,H2,Sam Gurr 2019 Thresholds Geoduck BOX #6
1316,,D5,Sam Gurr 2019 Thresholds Geoduck BOX #6
1319,,C2,Sam Gurr 2019 Thresholds Geoduck BOX #6
1321,,C3,Sam Gurr 2019 Thresholds Geoduck BOX #6
1341,,G2,Sam Gurr 2019 Thresholds Geoduck BOX #6
1347,,I7,Sam Gurr 2019 Thresholds Geoduck BOX #6
1351,,H8,Sam Gurr 2019 Thresholds Geoduck BOX #6
1383,,D9,Sam Gurr 2019 Thresholds Geoduck BOX #6
1391,,E9,Sam Gurr 2019 Thresholds Geoduck BOX #6
1428,,D7,Sam Gurr 2019 Thresholds Geoduck BOX #6
1429,,B3,Sam Gurr 2019 Thresholds Geoduck BOX #6
1434,,D4,Sam Gurr 2019 Thresholds Geoduck BOX #6
1438,,I8,Sam Gurr 2019 Thresholds Geoduck BOX #6
1448,,F6,Sam Gurr 2019 Thresholds Geoduck BOX #6
1471,,H7,Sam Gurr 2019 Thresholds Geoduck BOX #6
1437,,E8,Sam Gurr 2019 Thresholds Geoduck BOX #6
1480,,I2,Sam Gurr 2019 Thresholds Geoduck BOX #6
1482,,B1,Sam Gurr 2019 Thresholds Geoduck BOX #6
1487,,F9,Sam Gurr 2019 Thresholds Geoduck BOX #6
1532,,E3,Sam Gurr 2019 Thresholds Geoduck BOX #6
1545,,D2,Sam Gurr 2019 Thresholds Geoduck BOX #6
1562,,I6,Sam Gurr 2019 Thresholds Geoduck BOX #6
1568,,H5,Sam Gurr 2019 Thresholds Geoduck BOX #6
1585,,A3,Sam Gurr 2019 Thresholds Geoduck BOX #6
1599,,C8,Sam Gurr 2019 Thresholds Geoduck BOX #6
1623,,F5,Sam Gurr 2019 Thresholds Geoduck BOX #6
1621,,H9,Sam Gurr 2019 Thresholds Geoduck BOX #6
1634,,A9,Sam Gurr 2019 Thresholds Geoduck BOX #6
1431,,I5,Sam Gurr 2019 Thresholds Geoduck BOX #6
1145,,C7,Sam Gurr 2019 Thresholds Geoduck BOX #7
1196,,I3,Sam Gurr 2019 Thresholds Geoduck BOX #7
731,,B4,Sam Gurr 2019 Thresholds Geoduck BOX #7
789,,I1,Sam Gurr 2019 Thresholds Geoduck BOX #7
817,,I6,Sam Gurr 2019 Thresholds Geoduck BOX #7
835,,G4,Sam Gurr 2019 Thresholds Geoduck BOX #7
837,,H1,Sam Gurr 2019 Thresholds Geoduck BOX #7
839,,A8,Sam Gurr 2019 Thresholds Geoduck BOX #7
843,,E5,Sam Gurr 2019 Thresholds Geoduck BOX #7
857,,E4,Sam Gurr 2019 Thresholds Geoduck BOX #7
887,,D3,Sam Gurr 2019 Thresholds Geoduck BOX #7
891,,E3,Sam Gurr 2019 Thresholds Geoduck BOX #7
894,,E8,Sam Gurr 2019 Thresholds Geoduck BOX #7
895,,G7,Sam Gurr 2019 Thresholds Geoduck BOX #7
898,,F4,Sam Gurr 2019 Thresholds Geoduck BOX #7
914,,G6,Sam Gurr 2019 Thresholds Geoduck BOX #7
915,,G1,Sam Gurr 2019 Thresholds Geoduck BOX #7
931,,A4,Sam Gurr 2019 Thresholds Geoduck BOX #7
935,,I2,Sam Gurr 2019 Thresholds Geoduck BOX #7
753,,F9,Sam Gurr 2019 Thresholds Geoduck BOX #7
971,,C9,Sam Gurr 2019 Thresholds Geoduck BOX #7
976,,G5,Sam Gurr 2019 Thresholds Geoduck BOX #7
978,,C3,Sam Gurr 2019 Thresholds Geoduck BOX #7
993,,I8,Sam Gurr 2019 Thresholds Geoduck BOX #7
998,,A9,Sam Gurr 2019 Thresholds Geoduck BOX #7
1018,,B3,Sam Gurr 2019 Thresholds Geoduck BOX #7
1021,,C6,Sam Gurr 2019 Thresholds Geoduck BOX #7
1028,,I9,Sam Gurr 2019 Thresholds Geoduck BOX #7
1040,,F8,Sam Gurr 2019 Thresholds Geoduck BOX #7
1052,,D5,Sam Gurr 2019 Thresholds Geoduck BOX #7
1053,,H3,Sam Gurr 2019 Thresholds Geoduck BOX #7
1057,,B5,Sam Gurr 2019 Thresholds Geoduck BOX #7
1065,,C2,Sam Gurr 2019 Thresholds Geoduck BOX #7
1068,,D7,Sam Gurr 2019 Thresholds Geoduck BOX #7
1073,,B7,Sam Gurr 2019 Thresholds Geoduck BOX #7
1076,,I5,Sam Gurr 2019 Thresholds Geoduck BOX #7
1027,,H6,Sam Gurr 2019 Thresholds Geoduck BOX #7
1079,,C1,Sam Gurr 2019 Thresholds Geoduck BOX #7
1089,,E6,Sam Gurr 2019 Thresholds Geoduck BOX #7
1092,,D1,Sam Gurr 2019 Thresholds Geoduck BOX #7
1135,,E2,Sam Gurr 2019 Thresholds Geoduck BOX #7
1142,,G3,Sam Gurr 2019 Thresholds Geoduck BOX #7
1153,,E1,Sam Gurr 2019 Thresholds Geoduck BOX #7
1164,,H2,Sam Gurr 2019 Thresholds Geoduck BOX #7
1185,,B8,Sam Gurr 2019 Thresholds Geoduck BOX #7
1193,,D8,Sam Gurr 2019 Thresholds Geoduck BOX #7
1199,,G2,Sam Gurr 2019 Thresholds Geoduck BOX #7
1222,,F7,Sam Gurr 2019 Thresholds Geoduck BOX #7
1234,,A7,Sam Gurr 2019 Thresholds Geoduck BOX #7
1241,,D2,Sam Gurr 2019 Thresholds Geoduck BOX #7
1258,,F2,Sam Gurr 2019 Thresholds Geoduck BOX #7
1265,,D4,Sam Gurr 2019 Thresholds Geoduck BOX #7
1269,,D9,Sam Gurr 2019 Thresholds Geoduck BOX #7
1272,,F3,Sam Gurr 2019 Thresholds Geoduck BOX #7
1277,,C4,Sam Gurr 2019 Thresholds Geoduck BOX #7
1282,,F6,Sam Gurr 2019 Thresholds Geoduck BOX #7
1296,,H4,Sam Gurr 2019 Thresholds Geoduck BOX #7
1306,,B1,Sam Gurr 2019 Thresholds Geoduck BOX #7
1317,,F5,Sam Gurr 2019 Thresholds Geoduck BOX #7
1331,,A2,Sam Gurr 2019 Thresholds Geoduck BOX #7
1342,,E7,Sam Gurr 2019 Thresholds Geoduck BOX #7
1365,,I4,Sam Gurr 2019 Thresholds Geoduck BOX #7
1384,,G9,Sam Gurr 2019 Thresholds Geoduck BOX #7
1397,,A5,Sam Gurr 2019 Thresholds Geoduck BOX #7
1413,,E9,Sam Gurr 2019 Thresholds Geoduck BOX #7
1425,,G8,Sam Gurr 2019 Thresholds Geoduck BOX #7
1440,,A6,Sam Gurr 2019 Thresholds Geoduck BOX #7
1444,,B6,Sam Gurr 2019 Thresholds Geoduck BOX #7
1492,,H8,Sam Gurr 2019 Thresholds Geoduck BOX #7
1494,,H7,Sam Gurr 2019 Thresholds Geoduck BOX #7
1499,,A1,Sam Gurr 2019 Thresholds Geoduck BOX #7
1517,,B2,Sam Gurr 2019 Thresholds Geoduck BOX #7
1539,,B9,Sam Gurr 2019 Thresholds Geoduck BOX #7
1546,,D6,Sam Gurr 2019 Thresholds Geoduck BOX #7
1561,,I7,Sam Gurr 2019 Thresholds Geoduck BOX #7
1558,,C5,Sam Gurr 2019 Thresholds Geoduck BOX #7
1559,,H9,Sam Gurr 2019 Thresholds Geoduck BOX #7
1619,,C8,Sam Gurr 2019 Thresholds Geoduck BOX #7
1631,,F1,Sam Gurr 2019 Thresholds Geoduck BOX #7
1644,,A3,Sam Gurr 2019 Thresholds Geoduck BOX #7
811,,F7,Sam Gurr 2019 Thresholds Geoduck BOX #8
908,,G5,Sam Gurr 2019 Thresholds Geoduck BOX #8
1629,,H2,Sam Gurr 2019 Thresholds Geoduck BOX #8
724,,D3,Sam Gurr 2019 Thresholds Geoduck BOX #8
740,,I5,Sam Gurr 2019 Thresholds Geoduck BOX #8
788,,G4,Sam Gurr 2019 Thresholds Geoduck BOX #8
820,,C1,Sam Gurr 2019 Thresholds Geoduck BOX #8
846,,E7,Sam Gurr 2019 Thresholds Geoduck BOX #8
847,,D9,Sam Gurr 2019 Thresholds Geoduck BOX #8
851,,D7,Sam Gurr 2019 Thresholds Geoduck BOX #8
858,,B8,Sam Gurr 2019 Thresholds Geoduck BOX #8
860,,G8,Sam Gurr 2019 Thresholds Geoduck BOX #8
899,,A6,Sam Gurr 2019 Thresholds Geoduck BOX #8
901,,C8,Sam Gurr 2019 Thresholds Geoduck BOX #8
924,,A9,Sam Gurr 2019 Thresholds Geoduck BOX #8
948,,F4,Sam Gurr 2019 Thresholds Geoduck BOX #8
959,,B6,Sam Gurr 2019 Thresholds Geoduck BOX #8
967,,F6,Sam Gurr 2019 Thresholds Geoduck BOX #8
974,,I1,Sam Gurr 2019 Thresholds Geoduck BOX #8
979,,F3,Sam Gurr 2019 Thresholds Geoduck BOX #8
905,,G7,Sam Gurr 2019 Thresholds Geoduck BOX #8
1023,,G1,Sam Gurr 2019 Thresholds Geoduck BOX #8
1042,,E8,Sam Gurr 2019 Thresholds Geoduck BOX #8
1048,,G3,Sam Gurr 2019 Thresholds Geoduck BOX #8
1055,,A4,Sam Gurr 2019 Thresholds Geoduck BOX #8
1081,,A1,Sam Gurr 2019 Thresholds Geoduck BOX #8
1083,,G9,Sam Gurr 2019 Thresholds Geoduck BOX #8
1075,,C4,Sam Gurr 2019 Thresholds Geoduck BOX #8
1098,,H8,Sam Gurr 2019 Thresholds Geoduck BOX #8
1106,,B9,Sam Gurr 2019 Thresholds Geoduck BOX #8
1133,,I4,Sam Gurr 2019 Thresholds Geoduck BOX #8
1147,,G6,Sam Gurr 2019 Thresholds Geoduck BOX #8
1150,,E1,Sam Gurr 2019 Thresholds Geoduck BOX #8
1151,,B7,Sam Gurr 2019 Thresholds Geoduck BOX #8
1165,,E2,Sam Gurr 2019 Thresholds Geoduck BOX #8
1166,,E3,Sam Gurr 2019 Thresholds Geoduck BOX #8
1167,,E4,Sam Gurr 2019 Thresholds Geoduck BOX #8
1240,,C7,Sam Gurr 2019 Thresholds Geoduck BOX #8
1244,,F2,Sam Gurr 2019 Thresholds Geoduck BOX #8
1263,,G2,Sam Gurr 2019 Thresholds Geoduck BOX #8
1266,,D8,Sam Gurr 2019 Thresholds Geoduck BOX #8
1289,,D6,Sam Gurr 2019 Thresholds Geoduck BOX #8
1295,,F1,Sam Gurr 2019 Thresholds Geoduck BOX #8
1299,,B3,Sam Gurr 2019 Thresholds Geoduck BOX #8
1310,,E6,Sam Gurr 2019 Thresholds Geoduck BOX #8
1339,,A7,Sam Gurr 2019 Thresholds Geoduck BOX #8
1360,,E5,Sam Gurr 2019 Thresholds Geoduck BOX #8
1382,,A2,Sam Gurr 2019 Thresholds Geoduck BOX #8
1399,,F5,Sam Gurr 2019 Thresholds Geoduck BOX #8
1404,,I7,Sam Gurr 2019 Thresholds Geoduck BOX #8
1419,,H5,Sam Gurr 2019 Thresholds Geoduck BOX #8
1421,,B5,Sam Gurr 2019 Thresholds Geoduck BOX #8
1432,,E9,Sam Gurr 2019 Thresholds Geoduck BOX #8
1439,,C5,Sam Gurr 2019 Thresholds Geoduck BOX #8
1441,,I9,Sam Gurr 2019 Thresholds Geoduck BOX #8
1456,,F9,Sam Gurr 2019 Thresholds Geoduck BOX #8
1470,,B4,Sam Gurr 2019 Thresholds Geoduck BOX #8
1473,,I2,Sam Gurr 2019 Thresholds Geoduck BOX #8
1477,,H7,Sam Gurr 2019 Thresholds Geoduck BOX #8
1479,,B2,Sam Gurr 2019 Thresholds Geoduck BOX #8
1483,,A3,Sam Gurr 2019 Thresholds Geoduck BOX #8
1484,,D4,Sam Gurr 2019 Thresholds Geoduck BOX #8
1505,,H1,Sam Gurr 2019 Thresholds Geoduck BOX #8
1513,,I6,Sam Gurr 2019 Thresholds Geoduck BOX #8
1542,,C6,Sam Gurr 2019 Thresholds Geoduck BOX #8
1543,,C3,Sam Gurr 2019 Thresholds Geoduck BOX #8
1550,,I3,Sam Gurr 2019 Thresholds Geoduck BOX #8
1563,,A8,Sam Gurr 2019 Thresholds Geoduck BOX #8
1566,,A5,Sam Gurr 2019 Thresholds Geoduck BOX #8
1571,,H6,Sam Gurr 2019 Thresholds Geoduck BOX #8
1579,,D5,Sam Gurr 2019 Thresholds Geoduck BOX #8
1582,,H9,Sam Gurr 2019 Thresholds Geoduck BOX #8
1583,,D1,Sam Gurr 2019 Thresholds Geoduck BOX #8
1592,,D2,Sam Gurr 2019 Thresholds Geoduck BOX #8
1594,,C9,Sam Gurr 2019 Thresholds Geoduck BOX #8
1595,,I8,Sam Gurr 2019 Thresholds Geoduck BOX #8
1602,,H4,Sam Gurr 2019 Thresholds Geoduck BOX #8
1624,,F8,Sam Gurr 2019 Thresholds Geoduck BOX #8
1627,,C2,Sam Gurr 2019 Thresholds Geoduck BOX #8
1637,,H3,Sam Gurr 2019 Thresholds Geoduck BOX #8
1649,,B1,Sam Gurr 2019 Thresholds Geoduck BOX #8
1522,,I9,Sam Gurr 2019 Thresholds Geoduck BOX #9
727,,H1,Sam Gurr 2019 Thresholds Geoduck BOX #9
745,,B2,Sam Gurr 2019 Thresholds Geoduck BOX #9
755,,I5,Sam Gurr 2019 Thresholds Geoduck BOX #9
748,,C9,Sam Gurr 2019 Thresholds Geoduck BOX #9
742,,C7,Sam Gurr 2019 Thresholds Geoduck BOX #9
794,,H4,Sam Gurr 2019 Thresholds Geoduck BOX #9
808,,G1,Sam Gurr 2019 Thresholds Geoduck BOX #9
821,,D6,Sam Gurr 2019 Thresholds Geoduck BOX #9
828,,G3,Sam Gurr 2019 Thresholds Geoduck BOX #9
855,,C6,Sam Gurr 2019 Thresholds Geoduck BOX #9
865,,G4,Sam Gurr 2019 Thresholds Geoduck BOX #9
874,,A8,Sam Gurr 2019 Thresholds Geoduck BOX #9
884,,G8,Sam Gurr 2019 Thresholds Geoduck BOX #9
921,,D3,Sam Gurr 2019 Thresholds Geoduck BOX #9
927,,G5,Sam Gurr 2019 Thresholds Geoduck BOX #9
939,,H6,Sam Gurr 2019 Thresholds Geoduck BOX #9
952,,B9,Sam Gurr 2019 Thresholds Geoduck BOX #9
963,,G6,Sam Gurr 2019 Thresholds Geoduck BOX #9
996,,F5,Sam Gurr 2019 Thresholds Geoduck BOX #9
1020,,F3,Sam Gurr 2019 Thresholds Geoduck BOX #9
1029,,H7,Sam Gurr 2019 Thresholds Geoduck BOX #9
1051,,A6,Sam Gurr 2019 Thresholds Geoduck BOX #9
1070,,B5,Sam Gurr 2019 Thresholds Geoduck BOX #9
1093,,E1,Sam Gurr 2019 Thresholds Geoduck BOX #9
1103,,D9,Sam Gurr 2019 Thresholds Geoduck BOX #9
1109,,B7,Sam Gurr 2019 Thresholds Geoduck BOX #9
1122,,B8,Sam Gurr 2019 Thresholds Geoduck BOX #9
1132,,D8,Sam Gurr 2019 Thresholds Geoduck BOX #9
1140,,I6,Sam Gurr 2019 Thresholds Geoduck BOX #9
1141,,G2,Sam Gurr 2019 Thresholds Geoduck BOX #9
1143,,B6,Sam Gurr 2019 Thresholds Geoduck BOX #9
1174,,G9,Sam Gurr 2019 Thresholds Geoduck BOX #9
1180,,E6,Sam Gurr 2019 Thresholds Geoduck BOX #9
1187,,I1,Sam Gurr 2019 Thresholds Geoduck BOX #9
1194,,C3,Sam Gurr 2019 Thresholds Geoduck BOX #9
1189,,A9,Sam Gurr 2019 Thresholds Geoduck BOX #9
1228,,C4,Sam Gurr 2019 Thresholds Geoduck BOX #9
1232,,E4,Sam Gurr 2019 Thresholds Geoduck BOX #9
1273,,C2,Sam Gurr 2019 Thresholds Geoduck BOX #9
1275,,E9,Sam Gurr 2019 Thresholds Geoduck BOX #9
1278,,E7,Sam Gurr 2019 Thresholds Geoduck BOX #9
1294,,E2,Sam Gurr 2019 Thresholds Geoduck BOX #9
1301,,C8,Sam Gurr 2019 Thresholds Geoduck BOX #9
1327,,D4,Sam Gurr 2019 Thresholds Geoduck BOX #9
