"datehour","Treatment","days","mean.temp","se.temp","mean.ph","se.ph"
"2019-07-07 17:00:00","SEVERE_tank",1,15.7333333333333,0.0210818510677895,7.42166666666667,0.00307318148576423
"2019-07-07 18:00:00","AMBIENT_conical",1,15.3,0,7.74666666666667,0.00210818510677887
"2019-07-07 18:00:00","MODERATE_conical",1,15.3,0,7.09333333333333,0.00210818510677887
"2019-07-07 18:00:00","MODERATE_tank",1,16.0833333333333,0.0166666666666669,7.37,0.00447213595499948
"2019-07-07 18:00:00","SEVERE_conical",1,15.1,0,6.81666666666667,0.00210818510677906
"2019-07-07 18:00:00","SEVERE_tank",1,15.8,0,7.42333333333333,0.00210818510677887
"2019-07-07 19:00:00","AMBIENT_conical",1,15.3,0,7.75166666666667,0.00166666666666663
"2019-07-07 19:00:00","MODERATE_conical",1,15.3,0,7.09833333333333,0.00307318148576434
"2019-07-07 19:00:00","MODERATE_tank",1,16.1,0,7.37,0.00447213595499948
"2019-07-07 19:00:00","SEVERE_conical",1,15.1833333333333,0.0166666666666666,6.81333333333333,0.00333333333333344
"2019-07-07 19:00:00","SEVERE_tank",1,15.8,0,7.43666666666667,0.00557773351022721
"2019-07-07 20:00:00","AMBIENT_conical",1,15.3,0,7.75,0
"2019-07-07 20:00:00","MODERATE_conical",1,15.3,0,7.1,0.00365148371670119
"2019-07-07 20:00:00","MODERATE_tank",1,16.0333333333333,0.0210818510677895,7.365,0.00341565025531992
"2019-07-07 20:00:00","SEVERE_conical",1,15.2,0,6.81666666666667,0.00210818510677906
"2019-07-07 20:00:00","SEVERE_tank",1,15.75,0.0223606797749982,7.41666666666667,0.00210818510677887
"2019-07-07 21:00:00","AMBIENT_conical",1,15.3,0,7.75,0
"2019-07-07 21:00:00","MODERATE_conical",1,15.3666666666667,0.0210818510677891,7.09333333333333,0.00210818510677887
"2019-07-07 21:00:00","MODERATE_tank",1,16,0,7.37166666666667,0.00166666666666663
"2019-07-07 21:00:00","SEVERE_conical",1,15.2,0,6.81166666666667,0.00477260702109217
"2019-07-07 21:00:00","SEVERE_tank",1,15.7,0,7.42,0.00258198889747156
"2019-07-07 22:00:00","AMBIENT_conical",1,15.4,0,7.75,0
"2019-07-07 22:00:00","MODERATE_conical",1,15.4,0,7.10166666666667,0.00307318148576439
"2019-07-07 22:00:00","MODERATE_tank",1,16,0,7.37,0
"2019-07-07 22:00:00","SEVERE_conical",1,15.2,0,6.81333333333333,0.0049441323247305
"2019-07-07 22:00:00","SEVERE_tank",1,15.7166666666667,0.0166666666666669,7.42,0
"2019-07-07 23:00:00","AMBIENT_conical",1,15.4,0,7.75,0
"2019-07-07 23:00:00","MODERATE_conical",1,15.4,0,7.10333333333333,0.00210818510677906
"2019-07-07 23:00:00","MODERATE_tank",1,16,0,7.36333333333333,0.00210818510677887
"2019-07-07 23:00:00","SEVERE_conical",1,15.2,0,6.81333333333333,0.00333333333333344
"2019-07-07 23:00:00","SEVERE_tank",1,15.7,0,7.42666666666667,0.00333333333333338
"2019-07-08 00:00:00","AMBIENT_conical",2,15.3833333333333,0.0166666666666666,7.75,0
"2019-07-08 00:00:00","MODERATE_conical",2,15.4,0,7.09833333333333,0.00307318148576434
"2019-07-08 00:00:00","MODERATE_tank",2,16,0,7.37,0
"2019-07-08 00:00:00","SEVERE_conical",2,15.2,0,6.80833333333333,0.00307318148576434
"2019-07-08 00:00:00","SEVERE_tank",2,15.7,0,7.43333333333333,0.00333333333333344
"2019-07-08 01:00:00","AMBIENT_conical",2,15.3,0,7.74333333333333,0.00210818510677887
"2019-07-08 01:00:00","MODERATE_conical",2,15.3333333333333,0.0210818510677891,7.10666666666667,0.00210818510677906
"2019-07-08 01:00:00","MODERATE_tank",2,16,0,7.375,0.00223606797749974
"2019-07-08 01:00:00","SEVERE_conical",2,15.2,0,6.81333333333333,0.00210818510677906
"2019-07-08 01:00:00","SEVERE_tank",2,15.7,0,7.43,0
"2019-07-08 02:00:00","AMBIENT_conical",2,15.3,0,7.74,0
"2019-07-08 02:00:00","MODERATE_conical",2,15.3,0,7.09833333333333,0.00307318148576434
"2019-07-08 02:00:00","MODERATE_tank",2,15.95,0.0223606797749978,7.40333333333333,0.00333333333333338
"2019-07-08 02:00:00","SEVERE_conical",2,15.2,0,6.81166666666667,0.00477260702109217
"2019-07-08 02:00:00","SEVERE_tank",2,15.7,0,7.42833333333333,0.00166666666666663
"2019-07-08 03:00:00","AMBIENT_conical",2,15.3,0,7.73833333333333,0.00166666666666663
"2019-07-08 03:00:00","MODERATE_conical",2,15.3,0,7.095,0.00223606797749974
"2019-07-08 03:00:00","MODERATE_tank",2,15.9,0,7.40333333333333,0.00333333333333338
"2019-07-08 03:00:00","SEVERE_conical",2,15.1333333333333,0.0210818510677891,6.81166666666667,0.00307318148576439
"2019-07-08 03:00:00","SEVERE_tank",2,15.6833333333333,0.0166666666666666,7.43,0
"2019-07-08 04:00:00","AMBIENT_conical",2,15.3,0,7.73,0
"2019-07-08 04:00:00","MODERATE_conical",2,15.3,0,7.09666666666667,0.00210818510677887
"2019-07-08 04:00:00","MODERATE_tank",2,15.9,0,7.395,0.00500000000000007
"2019-07-08 04:00:00","SEVERE_conical",2,15.1,0,6.81166666666667,0.00307318148576439
"2019-07-08 04:00:00","SEVERE_tank",2,15.6,0,7.43833333333333,0.0054262735320333
"2019-07-08 05:00:00","AMBIENT_conical",2,15.2833333333333,0.0166666666666669,7.73,0
"2019-07-08 05:00:00","MODERATE_conical",2,15.2166666666667,0.0166666666666669,7.095,0.00223606797749974
"2019-07-08 05:00:00","MODERATE_tank",2,15.8,0,7.38333333333333,0.00333333333333326
"2019-07-08 05:00:00","SEVERE_conical",2,15.1,0,6.815,0.00341565025531997
"2019-07-08 05:00:00","SEVERE_tank",2,15.6,0,7.44666666666667,0.00333333333333326
"2019-07-08 06:00:00","AMBIENT_conical",2,15.2,0,7.72,0
"2019-07-08 06:00:00","MODERATE_conical",2,15.2,0,7.10333333333333,0.00333333333333344
"2019-07-08 06:00:00","MODERATE_tank",2,15.8,0,7.39833333333333,0.00401386485959753
"2019-07-08 06:00:00","SEVERE_conical",2,15.1,0,6.81,0.00632455532033681
"2019-07-08 06:00:00","SEVERE_tank",2,15.5,0,7.45166666666667,0.0070316743699096
"2019-07-08 07:00:00","AMBIENT_conical",2,15.2,0,7.72,0
"2019-07-08 07:00:00","MODERATE_conical",2,15.2,0,7.09833333333333,0.00166666666666663
"2019-07-08 07:00:00","MODERATE_tank",2,15.8,0,7.39833333333333,0.00401386485959753
"2019-07-08 07:00:00","SEVERE_conical",2,15.1,0,6.81166666666667,0.00307318148576439
"2019-07-08 07:00:00","SEVERE_tank",2,15.5,0,7.46666666666667,0.00614636297152857
"2019-07-08 08:00:00","AMBIENT_conical",2,15.2,0,7.72,0
"2019-07-08 08:00:00","MODERATE_conical",2,15.2,0,7.095,0.00223606797749974
"2019-07-08 08:00:00","MODERATE_tank",2,15.7166666666667,0.0166666666666669,7.39166666666667,0.00307318148576439
"2019-07-08 08:00:00","SEVERE_conical",2,15.1,0,6.81333333333333,0.00210818510677906
"2019-07-08 08:00:00","SEVERE_tank",2,15.5,0,7.47333333333333,0.00333333333333344
"2019-07-08 09:00:00","AMBIENT_conical",2,15.2,0,7.72,0
"2019-07-08 09:00:00","MODERATE_conical",2,15.2,0,7.105,0.00223606797749994
"2019-07-08 09:00:00","MODERATE_tank",2,15.7,0,7.39666666666667,0.00210818510677906
"2019-07-08 09:00:00","SEVERE_conical",2,15.1,0,6.805,0.00562731433871142
"2019-07-08 09:00:00","SEVERE_tank",2,15.5,0,7.46333333333333,0.00494413232473044
"2019-07-08 10:00:00","AMBIENT_conical",2,15.2,0,7.71666666666667,0.00210818510677887
"2019-07-08 10:00:00","MODERATE_conical",2,15.1666666666667,0.0210818510677891,7.095,0.00223606797749974
"2019-07-08 10:00:00","MODERATE_tank",2,15.7,0,7.38166666666667,0.0079232428826699
